smiles,Ki,Kd,IC50
N#C/C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)C(N)=O, 8100,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O, 130,,
COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O, 370000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O, 2500,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O, 75000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCC(=O)O)c1O, 125000,,
COc1cc(C=C(C#N)C#N)cc(C)c1O, 87000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,>83000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O, 18600,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O, 710,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc3ccccc3c2)c1O, 10000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O, 12000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O, 8800.0,,
N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O, 3000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O, 6000,,
COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,>50000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O, 12500,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O, 35000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O, 25000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O, 8700,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O, 2000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O, 4500,,
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1, 3,,
Nc1cccc(-c2cc(=O)c3c(N)c(O)c(N)cc3o2)c1, 7800,,
COc1cc(N)c2oc(-c3cccc(N)c3)cc(=O)c2c1,>100000,,
Nc1ccc(-c2cc(=O)c3cc(N)cc(N)c3o2)cc1,>100000,,
COc1cc(N)c2oc(-c3ccc(N)cc3)cc(=O)c2c1,>100000,,
Nc1ccc(-c2cc(=O)c3c(O)ccc(N)c3o2)cc1,>100000,,
Nc1ccc(-c2cc(=O)c3ccc(O)c(N)c3o2)cc1,>100000,,
Nc1ccc(-c2cc(=O)c3cccc(N)c3o2)cc1,>100000,,
Nc1ccc(-c2cc(=O)c3cc(N)c(O)c(N)c3o2)cc1,>100000,,
Nc1ccc(-c2cc(=O)c3cc(N)ccc3o2)cc1, 8700.0,,
Nc1ccc(-c2cc(=O)c3c(N)c(O)c(N)cc3o2)cc1,>100000,,
Nc1ccc(-c2cc(O)c3c(=O)c(N)ccc-3o2)cc1,>100000,,
Nc1ccc(-c2cc(=O)c3cc(N)c(O)cc3o2)cc1, 14100,,
COc1ccc(N)c2oc(-c3ccc(N)cc3)cc(=O)c12,>100000,,
Nc1ccc(-c2cc(=O)c3cc(O)cc(N)c3o2)cc1,>100000,,
Nc1cccc(-c2cc(=O)c3cc(N)c(O)cc3o2)c1,>100000,,
Nc1cccc(-c2cc(=O)c3cc(N)ccc3o2)c1,>100000,,
COc1ccc(OC)c(CNc2ccc(O)c(C(=O)O)c2)c1,>100000,,
O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O, 2900,,
COC(=O)c1cc(OCC2=CC(OC)CC=C2OC)ccc1O,>100000,,
O=C(O)c1cc(CCc2cc(O)ccc2O)ccc1O, 3300,,
O=C(O)c1cc(N(Cc2ccccc2O)Cc2cc(O)ccc2O)ccc1O, 4100,,
COC1=CCC(OC)C=C1COc1ccc(O)c(C(=O)O)c1,>100000,,
COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O, 24400,,
COC(=O)c1cc(CCc2cc(OC)ccc2OC)ccc1O,>100000,,
CCOc1ccc2nc(SCc3cc(/C=C(\C#N)C(N)=O)cc(OC)c3O)sc2c1,>167000,,
Oc1cc2cc(-c3cccnc3)cnc2cc1O, 500,,
Cc1ccc(C)c2ncc(-c3ccsc3)cc12,>20000,,
COc1cc2cc(-c3ccc(O)cc3)cnc2cc1OC,>20000,,
COc1cc2cc(-c3c[nH]c4ccccc34)cnc2cc1OC,>20000,,
Clc1cc2cc(-c3ccsc3)cnc2cc1Cl,>20000,,
COc1cc2cc(C#CC3CCCCC3)cnc2cc1OC,>20000,,
COc1cc2cc(N)cnc2cc1OC,>20000,,
COc1cc2cc(-c3ccc(N(C)C)cc3)cnc2cc1OC,>20000,,
COc1cc2cc(-c3ccc4ccccc4c3)cnc2cc1OC,>20000,,
COc1cc2cc([N+](=O)[O-])cnc2cc1OC,>20000,,
COc1cc2cc(-c3cccnc3)cnc2cc1OC,>25000,,
COc1ccc(CCc2cnc3cc(OC)c(OC)cc3c2)cc1,>20000,,
COc1ccc(/C=C/c2cnc3cc(OC)c(OC)cc3c2)cc1, 20000,,
C(=C/c1cnc2ccccc2c1)\c1ccccc1,>20000,,
COc1cc2cc(/C=C/c3ccccc3)cnc2cc1OC,>20000,,
COc1cc2cc(-c3ccc([N+](=O)[O-])cc3)cnc2cc1OC,>20000,,
COc1cc2cc(-c3cc(OC)c(OC)c(OC)c3)cnc2cc1OC,>20000,,
COc1ccc2cc(-c3ccsc3)cnc2c1,>20000,,
COc1cc2cc(-c3ccc(OCc4ccccc4)cc3)cnc2cc1OC,>20000,,
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)s1,>20000,,
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cn1,>20000,,
COc1cc2cc(O)cnc2cc1OC,>20000,,
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)c(OC)c1,>20000,,
COc1cc2cc(OCc3ccccc3)cnc2cc1OC,>20000,,
COc1ccc2cc(-c3c[nH]c4ccccc34)cnc2c1OC,>20000,,
Fc1ccc2cc(-c3ccsc3)cnc2c1,>20000,,
COc1cc2cc(C3CCCC3)cnc2cc1OC,>20000,,
COc1cc2cccnc2cc1OC,>20000,,
COc1cc2cc(-c3ccc(F)cc3)cnc2cc1OC,>20000,,
c1ccc2ncc(-c3ccsc3)cc2c1,>20000,,
COc1cc2cc(-c3cc(F)c(OC)c(F)c3)cnc2cc1OC,>20000,,
c1cc(-c2cnc3cc4c(cc3c2)OCO4)cs1,>20000,,
COc1ccc2cc(-c3cccnc3)cnc2c1OC,>25000,,
COc1cc2cc(-c3cccc(F)c3)cnc2cc1OC,>20000,,
COc1ccc2ncc(-c3ccsc3)cc2c1,>20000,,
COc1cc2cc(-c3ccc(F)c(F)c3)cnc2cc1OC,>20000,,
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1,>20000,,
COc1cc(OC)c2cc(-c3ccsc3)cnc2c1,>20000,,
COc1cc2cc(-c3ccc(-c4ccccc4)cc3)cnc2cc1OC,>20000,,
COc1cc2cc(-c3ccc(C)cc3)cnc2cc1OC,>20000,,
COc1cccc(-c2cnc3cc(OC)c(OC)cc3c2)c1,>20000,,
COc1cc2cc(-c3cccs3)cnc2cc1OC,>20000,,
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1OC,>20000,,
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1F,>20000,,
COc1cc2cc(C3=CCCC3)cnc2cc1OC,>20000,,
COc1cc2cc(-c3ccc(Cl)s3)cnc2cc1OC,>20000,,
COc1cc2cc(-c3sccc3Cl)cnc2cc1OC,>20000,,
COc1cc2cc(CCC3CCCCC3)cnc2cc1OC,>20000,,
COc1cc2cc(-c3ccc(=O)[nH]c3)cnc2cc1OC,>20000,,
COc1cc2cc(-c3ccc(OC)c([N+](=O)[O-])c3)cnc2cc1OC,>20000,,
Cc1cc(C)c2cc(-c3ccsc3)cnc2c1,>20000,,
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1C,>20000,,
COc1cc2cc(NCc3ccccc3)cnc2cc1OC,>20000,,
COc1cc2cc(-c3ccccc3OC)cnc2cc1OC,>20000,,
COc1cc2cc(-c3ccsc3)cnc2cc1OC,>20000,,
COc1ccc(/C=C(\C#N)c2cccnc2)cc1OC, 700,,
COc1cc2cc(-c3ccccc3)cnc2cc1OC,>20000,,
COc1cc2cc(-c3ccc(Cl)c(Cl)c3)cnc2cc1OC,>20000,,
c1ccc2ncc(-c3c[nH]c4ccccc34)cc2c1,>20000,,
COc1cc2cc(C#Cc3ccccc3)cnc2cc1OC,>20000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,>50000,,
COc1cc(C=C(C#N)C#N)cc(C)c1O, 2600000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O, 16000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O, 350,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O, 700,,
COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O, 23000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O, 900,,
COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O, 85000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O, 2500,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O, 35000,,
N#C/C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)C(N)=O,>50000,,
COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O, 6000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O, 20000,,
Cc1cc(C=C(C#N)C#N)cc(O)c1O, 62000,,
Cc1cc(C=C(C#N)C#N)cc(O)c1O, 5600,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O, 16300,,
COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(CSCc2ccccc2)c1O, 4500,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCC(=O)O)c1O,>50000,,
N#C/C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)C(N)=O, 3200,,
COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O, 96000,,
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O, 22000,,
COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O,>50000,,
COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O, 54000,,
N#C/C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)C(N)=O, 6500,,
Clc1ccc2cc(-c3ccncc3)cnc2c1,>10000,,
Oc1cc2cc(-c3ccncc3)cnc2cc1O, 5000,,
COc1cc(OC)c2cc(-c3ccncc3)cnc2c1,>10000,,
COc1cc2cc(-c3ccncc3)cnc2cc1OC,>10000,,
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21, 300,,
COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1, 2000,,
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12, 1000,,
COc1ccc(Nc2cc3c(cc2Nc2ccc(OC)cc2)C(=O)NC3=O)cc1,>100000,,
O=C1NC(=O)c2cc(Nc3ccc(I)cc3)c(Nc3ccc(I)cc3)cc21,>50000,,
N#Cc1ccc(Nc2cc3c(cc2Nc2ccc(C#N)cc2)C(=O)NC3=O)cc1,>100000,,
O=C1NC(=O)c2cc(Sc3ccccc3)c(Sc3ccccc3)cc21,>100000,,
O=C1NC(=O)c2cc3c(cc21)N(c1ccccc1)CCN3c1ccccc1,>100000,,
CN1C(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc2C1=O,>50000,,
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,>50000,,
O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21, 2500,,
CC(=O)N(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,>50000,,
CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O, 8700.0,,
O=C1NC(=O)c2cc(NC3CCCCC3)c(NC3CCCCC3)cc21,>50000,,
COC(=O)c1cc(Nc2ccc(F)cc2)c(Nc2ccc(F)cc2)cc1C(=O)OC,>100000,,
COC(=O)c1cc(Nc2ccccc2)c(Nc2ccccc2)cc1C(=O)OC,>100000,,
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,>100000,,
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,>4500,,
O=C1NC(=O)c2cc(Nc3ccc(-c4ccccc4)cc3)c(Nc3ccc(-c4ccccc4)cc3)cc21,>100000,,
Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1, 2500,,
O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21, 700,,
CN(c1ccccc1)c1cc2c(cc1N(C)c1ccccc1)C(=O)NC2=O,>50000,,
CCN(CC)c1ccc(Nc2cc3c(cc2Nc2ccc(N(CC)CC)cc2)C(=O)NC3=O)cc1, 50000,,
O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1, 25,,
C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1N1CCN(C)CC1, 250,,
C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1N1CCN(C)CC1,>500,,
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1N1CCN(C)CC1, 250,,
COCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1, 150,,
O=C(CCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1, 32,,
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,<5,,
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1, 10,,
O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1, 0.07,,
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1, 10,,
COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,>250,,
COCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,>100000,,
O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1, 25,,
COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1, 252,,
O=C(CCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1, 10,,
COCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1, 50000,,
COCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1, 174,,
O=C(CCl)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1, 10,,
O=C(CCl)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1, 30,,
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1, 50,,
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1, 4,,
COc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1OC, 5,,
COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1, 10000,,
C=CC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1, 20,,
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,<5,,
C=CC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1, 20,,
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1N1CCN(C)CC1, 13000,,
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1, 10,,
O=C1Nc2ccccc2/C1=C/c1cc2c([nH]1)CCC(Br)C2, 13300,,
COC(=O)c1cc(NCc2ccccc2O)ccc1O, 20000,,
O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O, 92000,,
COC(=O)c1ccc(/N=C/c2cc(O)ccc2O)cc1O,>10000,,
COC(=O)c1cc(/N=C/c2ccc(O)cc2)ccc1O,>10000,,
COC(=O)c1cccc(NCc2cc(O)ccc2O)c1, 9000,,
COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O, 9000,,
COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC, 9500,,
O=C(O)c1cccc(NCc2cc(O)ccc2O)c1,>20000,,
COC(=O)c1ccc(NCc2cc(O)ccc2O)cc1O, 10000,,
COC(=O)c1cc(NCc2ccc(O)cc2)ccc1O,>10000,,
COC(=O)c1cc(/N=C/c2ccccc2O)ccc1O,>10000,,
O=C(O)c1cccc(/N=C/c2cc(O)ccc2O)c1,>20000,,
O=C(O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,>100000,,
COC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1OC,>100000,,
COC(=O)c1cc(NCc2cccc(O)c2)ccc1O, 21000,,
O=C(O)c1cc(NCc2ccccc2O)ccc1O,>20000,,
O=C(O)c1cc(/N=C/c2ccccc2O)ccc1O,>20000,,
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,, 1.6,
COc1ccc(N2Cc3cnc(Nc4ccccc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1, 239,,
CSc1ccccc1Nc1nc(N2CCN(C3CCNCC3)CC2)nc2c(NCC3CC3)ncnc12,<10000,,
CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1, 5,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1, 1090,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1, 2940,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1, 2280,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1, 3.2,,
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1, 0.10,,
C=CC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(COc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)c4)n3)c(OC)c2)CC1, 350,,
COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)c2)n1, 240,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)c2)n1, 130,,
C=CC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccc(COc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)cc4)n3)c(OC)c2)CC1,>10000,,
COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1, 3150,,
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC, 0.025,,
CNc1ccc2cncnc2c1, 4,,
Nc1ccc2ncncc2c1, 0.79,,
Nc1ccc2cncnc2c1, 0.1,,
COc1ccc2cncnc2c1, 10,,
CN(C)c1ccc2ncncc2c1, 120,,
CNc1ccc2ncncc2c1, 7,,
CNC1=NC=C2C(=Nc3cccc(Br)c3)N(C)C=NC2C1, 3.1,,
c1ccc2ncncc2c1, 27,,
COc1ccc2ncncc2c1, 30,,
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC, 0.029,,
CN(C)c1ccc2cncnc2c1, 11,,
CCN(CCO)CCCOc1ccc2c(Nc3cccc(NC(=O)Nc4ccc(F)c(Cl)c4)c3)ncnc2c1, 165,,
Cc1nc(Nc2cccc(Cl)c2)c2c(C)c(C)[nH]c2n1,>100000,,
Cc1[nH]c2ncnc(Nc3ccccc3Cl)c2c1C, 75100.0,,
CCc1ccc(Nc2ncnc3[nH]c(C)c(C)c23)cc1, 77500,,
Oc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1, 420,,
Cc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,>100000,,
Cc1[nH]c2ncnc(Nc3cccc(F)c3)c2c1C, 550,,
Brc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1, 400,,
Cc1[nH]c2ncnc(Nc3cccc(Cl)c3)c2c1-c1ccccc1, 6000,,
Cc1[nH]c2ncnc(Nc3cc(Cl)cc(Cl)c3)c2c1C, 170,,
Cc1[nH]c2ncnc(Nc3ccc(Cl)cc3)c2c1C,>50000,,
CCOC(=O)c1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,>100000,,
CCc1ccccc1Nc1ncnc2[nH]c(C)c(C)c12,>100000,,
Cc1[nH]c2ncnc(Nc3ccc(F)cc3)c2c1C, 560.0,,
Cc1[nH]c2ncnc(Nc3cccc(Br)c3)c2c1C, 25,,
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC, 4,,
Cc1[nH]c2ncnc(N(C)c3cccc(Cl)c3)c2c1C, 500,,
Cc1c(-c2ccccc2)[nH]c2ncnc(Nc3cccc(Cl)c3)c12, 6000,,
FC(F)(F)c1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1, 360,,
Cc1ccc(Nc2ncnc3[nH]c4c(c23)CCCC4)cc1, 110,,
Clc1cccc(Nc2ncnc3[nH]c(-c4ccccc4)c(-c4ccccc4)c23)c1, 96,,
Cc1[nH]c2ncnc(Nc3cccc(O)c3)c2c1C, 1250,,
c1ccc(Nc2ncnc3[nH]c4c(c23)CCCC4)cc1, 310,,
Clc1cccc(Nc2ncnc3[nH]c4ccccc4c23)c1, 6,,
Cc1[nH]c2ncnc(Nc3ccccc3)c2c1C,>100000,,
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21, 300,,
CCc1ccc(Nc2ncnc3[nH]c4c(c23)CCCC4)cc1,>50000,,
Cc1[nH]c2ncnc(NCc3ccccc3)c2c1C, 1080,,
Cc1nc(NC2CCCCC2)c2c(C)c(C)[nH]c2n1, 6920,,
Cc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,>100000,,
COc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1, 1200,,
Cc1[nH]c2ncnc(Nc3cccc(C(=O)O)c3)c2c1C, 16300,,
O=C(O)c1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1, 25700,,
Cc1[nH]c2ncnc(Oc3cccc(Cl)c3)c2c1C, 2500,,
COc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1, 860.0,,
Clc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1, 120,,
Cc1[nH]c2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1C, 1900,,
Cc1[nH]c2ncnc(Nc3cccc(Cl)c3)c2c1C, 27,,
Cc1ccc(Nc2ncnc3[nH]c(C)c(C)c23)cc1, 2100,,
Cc1[nH]c2ncnc(Nc3cccc(C#N)c3)c2c1C, 200,,
CCCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,>10000,,
CCC(CC)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,>10000,,
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1)C1CCCC1,>10000,,
COC(=O)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 4997,,
COC(=O)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,>10000,,
CN(C)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 799,,
CN(C)CCN(C)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 4286,,
CN(C)CCCN(C)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 5222,,
O=C(CN1CCC(CCO)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 542,,
CN1CCN(CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1, 3399,,
O=C(CN1CCN(CCO)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 770,,
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 16,,
C/C=C(\C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 6414,,
C=CCOC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 1792,,
O=C(CCl)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 40,,
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1, 1.000000,,
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1, 3.0,,
COCCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 1040,,
CN(C)CCCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 1196,,
CS(=O)(=O)CCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 3.0,,
O=C(/C=C/CNCC1COC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 10.0,,
O=C(/C=C/CNC1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 20,,
O=C(/C=C/CNCc1ncccn1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 8.0,,
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 24,,
CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 8.0,,
COC(CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1)OC, 2.0,,
CCN(CC)CCN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 139,,
CN(C)CCCN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 93,,
O=C(/C=C/CN1CC(O)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 38,,
